store_code,address,district,state,pin_code,phone,status
PMBJK06183,"Gala No-4, Ground Floor, House No-972, Balaram Darshan Bhiwandi Road, Kalher, Bhiwandi, Thane",Thane,Maharashtra,421302,9920726211,Operational
PMBJK06379,"Sanjeevani Apartment, Chota Mhasoba Maidan, Near Mangeshi Celebration Banquet, Chikan Ghar",Thane,Maharashtra,421301,9029027529,Operational
PMBJK06388,"Shop No-2, Nabghar Road, Near Shriram Jewelers",Thane,Maharashtra,401105,7738767958,Operational
PMBJK06404,"Shop No-5, Krishna Bhakti Apartment, Near Vedant International High School, Hatkesh, Udyog Nagar",Thane,Maharashtra,401107,7977284930,Operational
PMBJK06415,"Shop No-2, Ground Floor, Panduraja Apartment, Near Sai Sahara Complex, Chinchpada Road",Thane,Maharashtra,421306,8652124308,Operational
PMBJK06418,"Cabin No-2, At. Entarance Gate, General Hospital NMMC, Plot No-28, Sector No-10A",Thane,Maharashtra,400705,7045174175,Operational
PMBJK06456,"Shop No-6, Congress Bhavan, Kacheri Road, Opp Saraswat Co- Op. Bank",Thane,Maharashtra,401404,7775995632,Operational
PMBJK06636,"Ghar No-9, Gala No-1, Ground Floor, Anuruddha Krupa Padgha",Thane,Maharashtra,421101,8888200948,Operational
PMBJK06643,"Shop No-6, C Wing, Omkar Residency, Near Titwala Station, Manda, Titwala West",Thane,Maharashtra,421605,,Operational
PMBJK06674,"Shop No-34, Chandresh Godavari Co-op HSG Society, Lodha Heaven, Nilje (Thane-Zone 6)",Thane,Maharashtra,421204,,Operational
PMBJK06862,"Shop No-4, Bldg No-56 A, New Brindavan Darshan CHC Ltd, Majiwade",Thane,Maharashtra,400690,,Operational
PMBJK07030,"Shop No-15, B-21,22,23, Kapil Shantinagar Chs.Ltd., Sector-7, Shantinagar, Mira Road (East)",Thane,Maharashtra,401107,,Operational
PMBJK07048,"Shop No-07, Kondiram Chwal, Opp. Sidhi Vinayak Residency, Temghar Kalyan Road",Thane,Maharashtra,421302,,Operational
PMBJK07088,"Shope No-06, Ground Floor, City Light CHS Building No-03, Road Kismat Colony, Opp. Abdullah Patel School Kausa, Mumbra",Thane,Maharashtra,400612,,Operational
PMBJK07270,"Shop No-04, B Wing, Ground Floor, Shree Ganraj Apartment, DNS Bank, Manda, Near Titwala Station, Titwala East",Thane,Maharashtra,421605,,Operational
PMBJK07456,"Shop-6, Sai Sadan CHS, Plot-21, Sector-40, Seawoods, Nerul, Navi Mumbai",Thane,Maharashtra,400706,,Operational
PMBJK07509,"Shop No-4, Ground Floor, Matruchaya Building, Pipeline Galli, Kisan Nagar No-2, Road No-16, Wagle Estate",Thane,Maharashtra,400604,,Operational
PMBJK07511,"Shop No-2, Ground Floor, Dyanganga Building, Property No-D04007078700, Poona Link Road, Near Santoshi Mata Mandir, Kalyan East",Thane,Maharashtra,421306,,Operational
PMBJK07534,"M.H. No-20, Bangad Gali, Chudi Mohalla, Thane Road",Thane,Maharashtra,421302,,Operational
PMBJK07667,"H No-2034, Gala No-07, Shripat Patil Complex, Nagaon Road, Jyotsana Nagar, Near Vaishnav Devi Mandir, Nagao",Thane,Maharashtra,421302,,Operational
PMBJK07687,"Shop No-08, Bldg. Suyog Arcade, Plot No-279, Gaon Devi Chwk, Sector No-23, Juinagar",Thane,Maharashtra,400705,,Operational
PMBJK07738,"Shop No-11, Near Shivaji Hospital, Near Kharkar Compound, Opp. TMC Depot, Thane Belapur Road",Thane,Maharashtra,400605,,Operational
PMBJK07792,"Shop No-5, Near Devanand Patil Bunglow, Krushnai, Dombivali City (Thane-Zone 6)",Thane,Maharashtra,421204,,Operational
PMBJK07871,"Shop No-2, Ground Floor, C Wing, Building No-8, Malmatta No-442/5, Near Shanti Nagar, Police Station, Ashok Nag",Thane,Maharashtra,421302,,Operational
PMBJK01542,"R3/306 Vanita Tel Udyog Ambajogai Road, Near Anjani Hotel, Latur - 413512",Latur,Maharashtra,413512,9049727500,Operational
PMBJK01543,"Shop No--2, Old Municipal Corporation, Bot Complex, Behind Tata Gold Showroom, Dr Paranjpe Marg, Latur(Distt. ), Maharashtra-413512",Latur,Maharashtra,413512,9922660079,Operational
PMBJK01544,"Shop No-08, Saraf Lane, Ganj Golai, Latur, Maharashtra-413512",Latur,Maharashtra,413512,9503941300,Operational
PMBJK01545,"Shop No-1, Malmatta No-653, Latur-Ambajogai Road, Pohregaon, Tq. Renapur, Distt-Latur, Maharashtra-413527",Latur,Maharashtra,413527,,Operational
PMBJK01548,"Todchirkar Complex, Pawar Complex, Raghukul Mangal, Karyalaya, Shop No-1, House No-33/747, Udgir, Latur, Maharshtra-413157",Latur,Maharashtra,413157,9665371717,Operational
PMBJK01549,"Shop No-1, Malmatta No-3131, Opp. To Buldhana Bank, Deoni, Latur, Maharashtra-413519",Latur,Maharashtra,413519,3131413519,Operational
PMBJK01550,"Renapur Udgir Raod, Gandhi Chowk, Renapur, Latur, Maharastra-413527",Latur,Maharashtra,413527,9850370717,Operational
PMBJK01551,"Shop No-1, Malmata No-E-82/25, Phule Nagar, Near State Bank Of Hyderabad, Ahmadpur 413515",Latur,Maharashtra,413515,9503941300,Operational
PMBJK01552,"Shop No-01, Malmata No-W5/Z1/Mr/000167, Jamal Nagar, Main Road, Ausa, Latur-413520",Latur,Maharashtra,413520,9960492411,Operational
PMBJK01553,"Shop No-04, House No-1-3/738, Londhe Nagar Bank Colony Road Nilanga Latur Maharashtra. 413521",Latur,Maharashtra,413521,9881143258,Operational
PMBJK01554,"Shop No-02, Malmata No-3-3/19 Nava Mondha, Market Yard, Udgir Latur Maharashtra. 413517",Latur,Maharashtra,413517,8275390218,Operational
PMBJK01555,"Mnp Complex, Shop No- 3 Gandhi Chowk Latur Maharashtra. 413512",Latur,Maharashtra,413512,9421549791,Operational
PMBJK01556,"Shop No- 4, Milakt No- 817 Nagime Gally Main Road Walandi Deoni Latur Maharashtra. 413519",Latur,Maharashtra,413519,9552609126,Operational
PMBJK01557,"S. No-6 H. No-, R-3?1442 Hotel Shivneri Shivaji Chowk Latur Maharashtra. 413512",Latur,Maharashtra,413512,9970527762,Operational
PMBJK01558,"Shop No- 30, Housing No-R-1/3084/5 Dayanand Education Society Complex Barshi Road Latur Maharashtra. 413512",Latur,Maharashtra,413512,9226780213,Operational
PMBJK01559,Shop No- 01 House No- R8/1848 Ram Nagar Nande Road Latur Maharshtra. 413512,Latur,Maharashtra,413512,7588062750,Operational
PMBJK01560,"S. No- 3. H. No- R-8/2/5 New 85013362, Near Rajasthan School, Gmc Road, Latur Maharashtra. 413512",Latur,Maharashtra,413512,7020740043,Operational
PMBJK02893,Shop No- 1 Milkat No- 2245 Behind Panchvati Hotel At Post Shirur Tajband Ahmadpur Latur Maharashtra. 413514,Latur,Maharashtra,413514,7767864810,Operational
PMBJK02894,"Shop No- 1, Malmatta No- 4 Latur Nanded Road Trimurti Chowl Chakur Latur Maharashtra. 413513",Latur,Maharashtra,413513,7841003229,Operational
PMBJK02895,Shop No- 2 Malmatta No- 279 Opposite To Reddy Hospital Thodga Road Ahmadpur Latur Maharashtra. 413515,Latur,Maharashtra,413515,9942021473,Operational
PMBJK02896,Shop No- 1Malmatta No- 5-3/31 Opp Uma Talkies Nanded Bidar Road Udgir Latur Maharashtra. 413517,Latur,Maharashtra,413517,9527777462,Operational
PMBJK03200,Shop No- 02 Milkat No- 205/217 Nilanga Main Road Devni ( Bk) Dist. Latur Maharashtra413519,Latur,Maharashtra,413519,7588875717,Operational
PMBJK03545,ShopNo- 1 Gat No-11/24 At Sattardharwadi Post Almala Ausa Latur Maharashtra-413520,Latur,Maharashtra,413520,9405750000,Operational
PMBJK03685,Shop No- 1 Malmatta No- 6/849 Khandare Complex Chandra Nagar Latur Maharashtra. 413512,Latur,Maharashtra,413512,9673952104,Operational
PMBJK03797,Shop No- 2 Opp To Hanuman Mandir Barshi Road Latur Maharashtra. 413512,Latur,Maharashtra,413512,9326190784,Operational
PMBJK04171,"Shop no-1, Malmatta Borol Chowk Main Road, Deoni, Latur",Latur,Maharashtra,413519,9850000000,Operational
PMBJK04212,"Shop no 6, Malmatta no-1901, Mukhed Road, At Post Hadolti, Ahmadpur, Latur",Latur,Maharashtra,413512,8983302010,Operational
PMBJK04310,"Shop No-2, Malmatta No-5, Behind post office, Anandmuni chowk Nilanga, Latur",Latur,Maharashtra,413521,9881186951,Operational
PMBJK04625,"Shop No 01, Milkat 1565, Savarkar Chowk, Main Road Kingoan, Ahmadpur, Latur",Latur,Maharashtra,413523,9545438353,Operational
PMBJK04748,"Gr.Fl., Shop No-01, Ma. No. B-5/784, H.No-R7/1428/2, Manthale Complex, Manthale Nagar, Kavha Road, Latur",Latur,Maharashtra,413512,9168912591,Operational
PMBJK04749,"1St Floor, Shop No 6, Near Chate Hospital, Vivekanand Chowk, Latur",Latur,Maharashtra,413512,9834727278,Operational
PMBJK04793,"Shop No-106, Nagar Parishad Complex, Ambajogai Road, Post Offic Line, Ahmadpur, Latur",Latur,Maharashtra,413515,7972745355,Operational
PMBJK04833,"Shop No-2, Malmatta No-1827, Opp Jagatjaguti Vidyalay, Patel Complex, Adarsh Colony, Chakur, Latur",Latur,Maharashtra,413513,9503676101,Operational
PMBJK05081,"Shop No-1, Malmatta No-2599/2, Opposite Osmanabad Urban Bank, Nilanga, Latur",Latur,Maharashtra,413521,9665371717,Operational
PMBJK05111,"Gr.Fl, Shop No-4, House No R-9/129/5 A, Near Matoshree English School, Pragati Nagar, Latur",Latur,Maharashtra,413512,8600852423,Operational
PMBJK05147,"Gr.Fl. Shop No-55, House No R-1/481/3, Choinda Complex, Rajiv Gandhi Chowk, Latur",Latur,Maharashtra,413512,9028367336,Operational
PMBJK05389,"Ground Floor, Shop-House No R-1/253, Vasantro Naik Chowk, Ring Road, Latur",Latur,Maharashtra,413512,7887917341,Operational
PMBJK05411,"Ug. Fl, Shop No-1, House No D-1/4545, Reddy Complex, Opposite to Police Station, Shivaji Chowk, Latur",Latur,Maharashtra,413512,7758099999,Operational
PMBJK05507,"Ground Floor, Shop No-1, Milkat No-21, Nikanteshwar Mandir Road, Killari Kharkhana Chowk, Kilari, Ausa, Latur",Latur,Maharashtra,413520,9881143258,Operational
PMBJK05578,"Shop No-1 , S.No-299, Old Ma.No-1476&1477, To Varma Jewekkers, Main Road, Ausa, Latur",Latur,Maharashtra,413520,9921794999,Operational
PMBJK05677,"Shop No-1, Malmatta No-393/22, Near Mahesh Urban Bank, Nijwante Nagar, Ahmadpur, Latur",Latur,Maharashtra,413515,9834817961,Operational
PMBJK05796,"Shop No-2, Malmatta No-2874, Opp to old Sanskrutik Sabhagrah",Latur,Maharashtra,413520,9975114242,Operational
PMBJK06520,"Shop No-1, Main Bus Stand, Nalegaon",Latur,Maharashtra,413524,9923077073,Operational
PMBJK06532,"Shop No-1 Main Bus Stand, Ahmadpur",Latur,Maharashtra,413515,9422071777,Operational
PMBJK06559,"Shop No-01, Ground Floor, Main Bus Stand Nilanga",Latur,Maharashtra,413521,9011312102,Operational
PMBJK06568,"Shop No-1, Main Bus Stand Shirur, Tajband",Latur,Maharashtra,413514,9881820620,Operational
PMBJK06599,"Shop No-1, Gate No-1262, Bus Stand, Kingoan Ahmadpur",Latur,Maharashtra,413523,9545438353,Operational
PMBJK06667,"Shop No-1, Main Bus Stand",Latur,Maharashtra,413512,,Operational
PMBJK06729,"Shop No-1, Malmatta No-1487, Upper Ground Floor, Shivane Complex, Shiv Nagar, Nagar Main Road, Shirur Anantpal",Latur,Maharashtra,413544,,Operational
PMBJK07219,"Shop No-1, House No: C-5/2377/2, Bellale Complex, Vivekanand Chowk, Latur",Latur,Maharashtra,413512,,Operational
PMBJK07324,"Bus Stand, Main Road, Wadhona BK",Latur,Maharashtra,413518,,Operational
PMBJK07459,"Ground Floor, Shop No-01, Milkat No-1464, Beside MIMSR Medical College, Ambejogai Road, Kasargoan",Latur,Maharashtra,413512,,Operational
PMBJK07480,"Ground Floor, Shop No-2, Malmatta No-1178, Karbhari Complex, Near Ambedkar Chowk, Jalkot",Latur,Maharashtra,413532,,Operational
PMBJK07495,"Ground Floor, Shop No-01, Malmatta No: 3-2/2104, Jay Hanuman Society, Life Care Hospital Road, Naik Chowk, Udgir, Latur",Latur,Maharashtra,413517,,Operational
PMBJK08317,"Building No-155, Shop No-04, Ashtamod Gangurwadi",Latur,Maharashtra,413513,,Operational
PMBJK01561,"Ghatkopar Seva Sangh, Near Chirag Nagar Police Station, Opp. Petrol Pump, LBS Marg, Ghatkopar(West), Mumbai",Mumbai City,Maharashtra,400086,9773848287,Operational
PMBJK01562,"Shop No-4, Bethlehem Apartments, S. V. Patel Road, Near DomiNo-'S, Bhagwati Hospital, Borivali West, Mumbai, Maharashtra - 400103",Mumbai City,Maharashtra,400103,,Operational
PMBJK01564,"Shop No- 2 Manu Smruti Chs Ltd Ram Mandir Road Vazira Naka Nr, Anandra Pawar School Borivali West Mumbai Maharashtra. 400091",Mumbai City,Maharashtra,400091,9619362283,Operational
PMBJK01565,"Shop No- 2, Datta Khengale Chawl, Cts-441, S. No- 29 Pt Mahatma Jyotiba Phule Nagar, Near Police Station, Kurar Villahe Malad Mumbai Maharashtra. 400097",Mumbai City,Maharashtra,400097,9920714946,Operational
PMBJK02805,"Shop No- 18, Nemi Krishna Chsl, Jethwa Nagar, V L Road, Opposite To Bajaj Municipal School, Kandivali (West), Mumbai. 400067",Mumbai City,Maharashtra,400067,9421806049,Operational
PMBJK03057,"Shop No- 1, Kothari Apt. Chs Ltd, Mamlatdar Wadi S. V Road, Malad West Mumbai Maharashtra. 400064",Mumbai City,Maharashtra,400064,9757237112,Operational
PMBJK03076,"Shop No- 13, A-32, Sumangal Chsl, C S Road Cts No-1729, Anand Nagar, Dahisar, East Mumbai",Mumbai City,Maharashtra,400068,7666762587,Operational
PMBJK03111,"Shop No- 3, B- Wing Prandya Chs Ltd Gorai Road New M. H. B Colony Briwali Mumbai Maharashtra. 4000910",Mumbai City,Maharashtra,400091,9833935063,Operational
PMBJK03176,"Shop No- 20, 21, Ground Floor, Hind Rajasthan Shopping Center, Plot No- 272/273, Sion Mumbai Maharashtra-400022",Mumbai City,Maharashtra,400022,7506972007,Operational
PMBJK03214,"Shop Number A9, Ground Floor, Sanjoba Chsltd, Gorai 2, Plot Number 88, Rsc37, Borivali, Mumbai",Mumbai City,Maharashtra,400091,9702781951,Operational
PMBJK03235,"Shop Number 8, Building Number 89, MhadaColony, Near Pmgpcolony, Mankhurd, Mumbai.",Mumbai City,Maharashtra,400043,9769282818,Operational
PMBJK03432,"Shop Number 09, Dhvani Chs Ltd. Plot Number 157, Rdp -2, Old Link Road, Ganesh Nagar, Kandivali(West). Mumbai",Mumbai City,Maharashtra,400067,9137405198,Operational
PMBJK03821,"Shop Number 16, Madhu Jeevan Jyoti Chsl, Kasturba Road Number1, Borivli",Mumbai City,Maharashtra,400066,9920434409,Operational
PMBJK04303,"Shop no-7, C.K Pandey Chawl near good luck Dairy, Kohinoor city road halav pool Kurla west Mumbai, Kurla",Mumbai City,Maharashtra,400070,7021889851,Operational
PMBJK04307,"S.No-16, Garodia CHS LTS, Plot No-149/156, Near Pushpa Vihar hotel Garodia Nagar, Ghatkopar, East Mumbai",Mumbai City,Maharashtra,400077,9769715112,Operational
PMBJK04452,"Shop No-1, Ground Floor, Crystal Hosptal Bldg, C.T.S No 1102, Vamanrao Sawant Road, Dhisar, East Mumbai, Mumbai",Mumbai City,Maharashtra,400068,9892687120,Operational
PMBJK05186,"Shop No-1 & 2, Kakad House, Opp. Bombay Hospital, New Marine Line, Mumbai",Mumbai City,Maharashtra,400020,9702890496,Operational
PMBJK05190,"Shop No-14, Bajarang Co-op Housing Society Limited, Shiv Vallabh Road, Maruti Nagar, Mumbai",Mumbai City,Maharashtra,400068,9967370891,Operational
PMBJK05268,"11 Floor0Grd, Plot-534, D Bld, Garden Colony Sonawala Agiary Lane, Nr Canossa H School, Mahim West Mumbai",Mumbai City,Maharashtra,400016,8898859584,Operational
PMBJK05307,"Shop No-220, Ground Floor, Squater Colony Abdul Hamld Road Near Jama Masjid, Gala No-7, Halwani Mala",Mumbai City,Maharashtra,400095,9082439908,Operational
PMBJK05811,"Parmatma Pandey Chl, Shop No-2, Bihari Tekadi, Gaondevi Road, Poisar, Kandivali East",Mumbai City,Maharashtra,400101,8779066233,Operational
PMBJK05874,"Shop No-6, Alok Apratment, PM Road, Khot Wadi, Near Milan Hotel, Santacruz",Mumbai City,Maharashtra,400054,7021896796,Operational
PMBJK05875,"Shop No-11, Ground Floor, Comet Aprrtment, Turner Road Opp Bandra Talao, Bandra, West Mumbai",Mumbai City,Maharashtra,400050,7021896796,Operational
PMBJK05917,"Suparibaug M.S.G.S Ltd, Sir J.J. Hospital Near Gate No-6, Hospital Compound, Sir J.J Marg, Byculla",Mumbai City,Maharashtra,400008,9820848747,Operational
PMBJK05918,"Uparibaug M.S.G.S Ltd, Cama& Albless Hospital, Rear Gate Medical Store Premises Marked In Block Plan Mahapalika Marg",Mumbai City,Maharashtra,400001,9820848747,Operational
PMBJK05919,"Suparibaug M.S.G.S Ltd St.Georges Hospital Campus Medical Shop Marked Area In Plan Of Pwd, P.Dmello Road",Mumbai City,Maharashtra,400001,9820848747,Operational
PMBJK05932,"Shop No-19, Ashoka Super Market, Aarey Road, Opp Aarey Petrol Pump, Near Bata Showroom",Mumbai City,Maharashtra,400104,7738593104,Operational
PMBJK05940,Suparibaug M.S.G.S Gokuldas Tejpal Hospital Campus Shop Marked As 4365 In Pwd Plan,Mumbai City,Maharashtra,400001,9820848747,Operational
PMBJK06095,"2, Ground floor, Sanyukta Bunglow, 153/158, Near Bank of Baroda, Gorai-1",Mumbai City,Maharashtra,400092,9702781951,Operational
PMBJK06277,"Shop No-1, Ground Floor, Stucture No-40, Opp BMC Garden, New Ganesh Gandhi Nagar, Rani Sati Marg Makad East",Mumbai City,Maharashtra,400097,7738767958,Operational
PMBJK06344,"Shop No-10, Dinoshi Mahanagar Palika, Vasahat, Sector-F, Santosh Nagar",Mumbai City,Maharashtra,400065,9167531947,Operational
PMBJK06429,"Shop No-2, Pandey Chawl Ram Nagar, Behram Baug, New Link Road, Jogehwari, West Mumbai",Mumbai City,Maharashtra,400102,9082439908,Operational
PMBJK06433,"Shop No-6, Near Ryan International Flim City Road",Mumbai City,Maharashtra,400063,9967370891,Operational
PMBJK06635,"Shop No-4, Malwani Sai Leela CHC Ltd, Plot No-57, Mhada Complex",Mumbai City,Maharashtra,400095,9029257775,Operational
PMBJK07323,"Shop No-2, Kenorita Garment Hub, Sanjay Gandhi Nagar, Wester Express Highway, Jogeshwari East",Mumbai City,Maharashtra,400060,,Operational
PMBJK07386,"Shop No-9, Nav Bharat CHS, Opp Honda Showroom, Besides Jawa Showroom, N.S. Phadke Marg, Juhu Lane, Andheri West",Mumbai City,Maharashtra,400058,,Operational
PMBJK07507,"Shop No-18, Vasant Sagar, Saraswati CHS, Opp. D. Mart, Thakur Village, Kandivali-East",Mumbai City,Maharashtra,400101,,Operational
PMBJK07598,"Shop No-12, Akurli Golden Palace CHS Ltd, Lokhandwala Township, Akurli Road, Kandivali East, Mumbai",Mumbai City,Maharashtra,400101,,Operational
PMBJK07600,"4, Hastagiri CHS, Ashok Nagar, Kandivali (East), Mumbai",Mumbai City,Maharashtra,400101,,Operational
PMBJK07649,"Shop No-3, Anurag Business Centre, Near Amar Cinema, W.T. Patil Marg, Ghatla, Chembur East, Mumbai",Mumbai City,Maharashtra,400071,,Operational
PMBJK07668,"Sun Hill View Appartment, Shop No-2, Asalpha Village, Near Himalaya Society",Mumbai City,Maharashtra,400086,,Operational
PMBJK07791,"Shop No-6, Shree Geeta Sadan, CHS Ltd, Netaji Subhash Road, Mulund West, Mumbai",Mumbai City,Maharashtra,400080,,Operational
PMBJK07821,"Shop No-3, Koyna CHSL, Narendra Complex, Suhasini Pawaskar Road, Opposite Sanjeevani International",Mumbai City,Maharashtra,400068,,Operational
PMBJK08037,"Shop No-1, Jatin Probha, Plot No-92, L.T Nagar, Road No-5, Opp M.G.Road, Near Gurudwara, Goregaon West, Goregaon West (Mumbai-Zone 6)",Mumbai City,Maharashtra,400104,,Operational
PMBJK01600,"Hindustan Antibiotics Colony'S Gate Pimpri, Pune, Maharashtra-411018",Pune,Maharashtra,411018,,Operational
PMBJK01603,"S. No-677/2D2, Telco Road, Near Idbi Bank Atm, Landewadi, Bhosari, Pune, Maharashtra-411039",Pune,Maharashtra,411039,9890340045,Operational
PMBJK01604,"Shop No-14, Bhairavnath Apartment, Survey No-3/7, Oppo. Bhairavnath Temple, Below Axis Bank Atm, Narhe, Pune, Maharashtra- 411041",Pune,Maharashtra,411041,8551975553,Operational
PMBJK01605,"Sh. No-3, 65/1, 2, Pl No-10, Amolak Residency, Pimple Saudagar-411027",Pune,Maharashtra,411027,9371000086,Operational
PMBJK01606,"Shop No-1, Bldg No-20, Ground Floor, Plot No-20, Srv. No-14, Vikas Nagar, Near Bavdhan Tele. Exchange, Maratha Mandir",Pune,Maharashtra,411021,9371005876,Operational
PMBJK01607,"Shop No- 1 110/A/1, Plot No- 44, Jalochi Baramati Prop No-J1967(1011006022) Baramati Tal: Baramati Pune Maharashtra. 413102",Pune,Maharashtra,413102,1967413102,Operational
PMBJK01608,"Shop No- 16, Groung Floor, Deeprachana Complex B Wing Pune- Nashik Road, Moshi, Pune Moshi Maharashtra. 412105",Pune,Maharashtra,412105,9604954737,Operational
PMBJK01609,"Milakat No- 616, Lokseva Hospital Varchi Peth Supa Baramati Pune Maharashtra. 412204",Pune,Maharashtra,412204,7350394439,Operational
PMBJK01610,"Cabin No- 13, 14 In Flat No-D1, D2 Shop No- 18, 1Stfl Srv No- 87/15B, Sakhai Plaza Helth Point Cliniv D. P. Rd Pune Maharashtra. 411038",Pune,Maharashtra,411038,8888424129,Operational
PMBJK01611,"Shop No- 6 Ground Floor A Yashopuram Co Op Housingh Socity Sr No- 265/4 Link Road, Chinchwad Pune Chinchwad Pune Maharashtra. 411033",Pune,Maharashtra,411033,7972012041,Operational
PMBJK01612,Office No- 8 1St Floor Chandra Heights S. N. 54/15/1/1/ Chandra Nursi Ng Home Kondhva Road Katraj Pune Kondwa Maharashtra. 411048,Pune,Maharashtra,411048,8329294983,Operational
